INDICE;PERIODO;FECHA;DIVIDENDO;IND_ACT;IND_VAR;IND_RENT_7DIAS;IND_RENT_30DIAS;IND_RENT_52SEM;IND_RENT_ANO_AC;NUM_ACC_COM
SPCLXIN10;DI;2024-09-11 03:00:00;N;3943.83126383;3.24000000;0.54000000;2.78000000;-5.70000000;-9.62000000;6
SPCLXIN10;DI;2024-09-12 03:00:00;N;3948.24310796;0.11000000;1.22000000;3.22000000;-5.00000000;-9.52000000;6
SPCLXIN10;DI;2024-09-13 03:00:00;N;3958.04144958;0.25000000;3.73000000;1.95000000;-5.73000000;-9.29000000;6
SPCLXIN10;DI;2024-09-16 03:00:00;N;3928.60874300;-0.74000000;2.20000000;-0.91000000;-9.84000000;-9.97000000;6
SPCLXIN10;DI;2024-09-17 03:00:00;N;3931.93050909;0.08000000;2.93000000;-0.82000000;-9.76000000;-9.89000000;6
SPCLXIN10;DI;2024-09-23 03:00:00;N;3895.31840324;-0.93000000;-0.85000000;-1.36000000;-5.20000000;-10.73000000;7
SPCLXIN10;DI;2024-09-24 03:00:00;N;3931.53298249;0.93000000;-0.01000000;-0.44000000;-4.31000000;-9.90000000;7
SPCLXIN10;DI;2024-09-25 03:00:00;N;3918.71504947;-0.33000000;-0.34000000;-0.77000000;-4.73000000;-10.19000000;7
SPCLXIN10;DI;2024-09-26 03:00:00;N;3995.37439016;1.96000000;1.61000000;1.63000000;-2.07000000;-8.44000000;7
SPCLXIN10;DI;2024-09-27 03:00:00;N;4003.48561178;0.20000000;1.82000000;2.74000000;-4.45000000;-8.44000000;7
SPCLXIN10;DI;2024-09-30 03:00:00;N;3983.31268711;-0.50000000;2.26000000;0.61000000;-4.44000000;-8.71000000;7
SPCLXIN10;DI;2024-10-01 03:00:00;N;3963.38077087;-0.50000000;0.81000000;0.11000000;-4.92000000;-9.17000000;7
SPCLXIN10;ME;2024-10-01 03:00:00;N;3963.38077087;-0.50000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SPCLXIN10;DI;2024-10-02 03:00:00;N;3922.81144783;-1.02000000;0.10000000;-0.51000000;-4.09000000;-10.10000000;7
SPCLXIN10;DI;2024-10-03 03:00:00;N;3911.39524143;-0.29000000;-2.10000000;0.25000000;-3.02000000;-10.36000000;7
SPCLXIN10;DI;2024-10-04 03:00:00;N;3988.76025619;1.98000000;-0.37000000;1.69000000;-1.49000000;-8.59000000;7
SPCLXIN10;DI;2024-10-07 03:00:00;N;3995.66008681;0.17000000;0.31000000;4.71000000;-1.80000000;-8.43000000;7
SPCLXIN10;DI;2024-10-08 03:00:00;N;4014.42568499;0.47000000;1.29000000;5.21000000;-1.34000000;-8.00000000;7
SPCLXIN10;DI;2024-10-09 03:00:00;N;4049.18740523;0.87000000;3.22000000;5.34000000;-0.48000000;-7.20000000;7
SPCLXIN10;DI;2024-10-10 03:00:00;N;4065.53795551;0.40000000;3.94000000;6.42000000;-2.90000000;-6.83000000;7
SPCLXIN10;DI;2024-10-11 03:00:00;N;4028.97713679;-0.90000000;1.01000000;2.16000000;-4.89000000;-6.83000000;7
SPCLXIN10;DI;2024-10-14 03:00:00;N;4020.18065217;-0.22000000;0.61000000;1.57000000;-4.37000000;-7.87000000;7
SPCLXIN10;DI;2024-10-15 03:00:00;N;3997.49771674;-0.56000000;-0.42000000;1.00000000;-4.91000000;-8.39000000;7
SPCLXIN10;DI;2024-10-16 03:00:00;N;4021.65788481;0.60000000;-0.68000000;2.37000000;-5.39000000;-7.83000000;7
SPCLXIN10;DI;2024-10-17 03:00:00;N;4020.03462371;-0.04000000;-1.12000000;2.24000000;-6.49000000;-7.87000000;7
SPCLXIN10;DI;2024-10-18 03:00:00;N;4085.16993492;1.62000000;1.39000000;3.90000000;-1.91000000;-6.38000000;7
SPCLXIN10;DI;2024-10-21 03:00:00;N;4106.26576941;0.52000000;2.14000000;4.43000000;2.69000000;-5.90000000;7
SPCLXIN10;DI;2024-10-22 03:00:00;N;4113.19885311;0.17000000;2.89000000;4.61000000;2.87000000;-5.74000000;7
SPCLXIN10;DI;2024-10-23 03:00:00;N;4119.14471579;0.14000000;2.42000000;5.75000000;5.37000000;-5.60000000;7
SPCLXIN10;DI;2024-10-24 03:00:00;N;4138.90585258;0.48000000;2.96000000;5.27000000;4.41000000;-5.15000000;7
SPCLXIN10;DI;2024-10-25 03:00:00;N;4153.35970042;0.35000000;1.67000000;5.99000000;4.75000000;-5.15000000;7
SPCLXIN10;DI;2024-10-28 03:00:00;N;4160.50727819;0.17000000;1.32000000;3.92000000;4.93000000;-4.65000000;7
SPCLXIN10;DI;2024-10-29 03:00:00;N;4101.03445852;-1.43000000;-0.30000000;2.44000000;3.43000000;-6.02000000;7
SPCLXIN10;DI;2024-10-30 03:00:00;N;4009.40444442;-2.23000000;-2.66000000;0.66000000;4.87000000;-8.12000000;7
SPCLXIN10;DI;2024-11-04 03:00:00;N;4061.50106173;1.30000000;-2.38000000;1.82000000;3.93000000;-6.92000000;7
SPCLXIN10;DI;2024-11-05 03:00:00;N;3999.50527354;-1.53000000;-2.48000000;0.27000000;2.34000000;-8.34000000;7
SPCLXIN10;DI;2024-11-06 03:00:00;N;4024.43490103;0.62000000;0.37000000;0.89000000;5.71000000;-7.77000000;7
SPCLXIN10;DI;2024-11-07 03:00:00;N;4004.10903281;-0.51000000;-0.13000000;0.21000000;3.49000000;-8.24000000;7
SPCLXIN10;DI;2024-11-08 03:00:00;N;3981.33785088;-0.57000000;-0.70000000;-1.68000000;2.64000000;-8.24000000;7
SPCLXIN10;DI;2024-11-11 03:00:00;N;4038.18785411;1.43000000;-0.57000000;0.23000000;5.07000000;-7.46000000;7
SPCLXIN10;DI;2024-11-12 03:00:00;N;4015.84372637;-0.55000000;0.41000000;-0.33000000;4.49000000;-7.97000000;7
SPCLXIN10;DI;2024-11-13 03:00:00;N;4077.33609003;1.53000000;1.31000000;1.20000000;2.15000000;-6.56000000;7
SPCLXIN10;DI;2024-11-14 03:00:00;N;4022.12219576;-1.35000000;0.45000000;0.05000000;1.26000000;-7.82000000;7
SPCLXIN10;DI;2024-11-15 03:00:00;N;4046.92754513;0.62000000;1.65000000;0.63000000;5.28000000;-7.82000000;7
SPCLXIN10;DI;2024-11-18 03:00:00;N;4066.62669316;0.49000000;0.70000000;-0.45000000;3.67000000;-6.80000000;7
SPCLXIN10;DI;2024-11-19 03:00:00;N;4070.53842202;0.10000000;1.36000000;-0.36000000;3.77000000;-6.71000000;7
SPCLXIN10;DI;2024-11-20 03:00:00;N;4091.63283693;0.52000000;0.35000000;0.16000000;1.80000000;-6.23000000;7
SPCLXIN10;DI;2024-11-21 03:00:00;N;4104.02886794;0.30000000;2.04000000;-0.05000000;3.78000000;-5.95000000;7
SPCLXIN10;DI;2024-11-22 03:00:00;N;4054.87332352;-1.20000000;0.20000000;-1.42000000;2.22000000;-7.07000000;7
SPCLXIN10;DI;2024-11-25 03:00:00;N;4034.17383506;-0.51000000;-0.80000000;-2.87000000;2.42000000;-7.55000000;7
SPCLXIN10;DI;2024-11-26 03:00:00;N;4027.65360203;-0.16000000;-1.05000000;-3.03000000;2.26000000;-7.70000000;7
SPCLXIN10;DI;2024-11-27 03:00:00;N;4051.04062855;0.58000000;-0.99000000;-2.46000000;3.38000000;-7.16000000;7
SPCLXIN10;DI;2024-11-28 03:00:00;N;4048.87170449;-0.05000000;-1.34000000;-2.68000000;3.14000000;-7.21000000;7
SPCLXIN10;DI;2024-11-29 03:00:00;N;4039.26027678;-0.24000000;-0.39000000;-1.51000000;2.23000000;-7.43000000;7
SPCLXIN10;DI;2024-12-02 03:00:00;N;4083.65307256;1.10000000;1.23000000;1.85000000;0.64000000;-6.41000000;7
SPCLXIN10;DI;2024-12-03 03:00:00;N;4077.80055819;-0.14000000;1.25000000;1.71000000;0.49000000;-6.55000000;7
SPCLXIN10;DI;2024-12-04 03:00:00;N;4070.69530673;-0.17000000;0.49000000;0.23000000;2.66000000;-6.71000000;7
SPCLXIN10;DI;2024-12-05 03:00:00;N;4092.55418096;0.54000000;1.08000000;2.33000000;2.01000000;-6.21000000;7
SPCLXIN10;DI;2024-12-06 03:00:00;N;4087.62011677;-0.12000000;1.20000000;1.57000000;-0.12000000;-6.21000000;7
SPCLXIN10;DI;2024-12-09 03:00:00;N;4164.49109836;1.88000000;1.98000000;4.60000000;1.76000000;-4.56000000;7
SPCLXIN10;DI;2024-12-10 03:00:00;N;4166.61297025;0.05000000;2.18000000;4.65000000;1.81000000;-4.51000000;7
SPCLXIN10;DI;2024-12-11 03:00:00;N;4163.23841354;-0.08000000;2.27000000;3.10000000;3.97000000;-4.59000000;7
SPCLXIN10;DI;2024-12-12 03:00:00;N;4196.70647388;0.80000000;2.54000000;4.50000000;4.41000000;-3.82000000;7
SPCLXIN10;DI;2024-12-13 03:00:00;N;4178.12004849;-0.44000000;2.21000000;2.47000000;0.79000000;-4.25000000;7
SPCLXIN10;DI;2024-12-16 03:00:00;N;4189.25092074;0.27000000;0.59000000;3.52000000;-2.87000000;-3.99000000;7
SPCLXIN10;DI;2024-12-17 03:00:00;N;4141.58076310;-1.14000000;-0.60000000;2.34000000;-3.98000000;-5.09000000;7
SPCLXIN10;DI;2024-12-18 03:00:00;N;4150.30574677;0.21000000;-0.31000000;2.06000000;-1.62000000;-4.89000000;7
SPCLXIN10;DI;2024-12-19 03:00:00;N;4115.02556116;-0.85000000;-1.95000000;1.09000000;-2.55000000;-5.70000000;7
SPCLXIN10;DI;2024-12-20 03:00:00;N;4126.91943116;0.29000000;-1.23000000;0.86000000;-3.13000000;-5.42000000;7
SPCLXIN10;DI;2024-12-23 03:00:00;N;4080.95050983;-1.11000000;-2.59000000;0.64000000;-6.40000000;-6.48000000;7
SPCLXIN10;DI;2024-12-24 03:00:00;N;4094.89817031;0.34000000;-1.13000000;0.99000000;-6.08000000;-6.16000000;7
SPCLXIN10;DI;2024-12-26 03:00:00;N;4105.10855614;0.25000000;-0.24000000;1.92000000;-7.37000000;-5.92000000;7
SPCLXIN10;DI;2024-12-27 03:00:00;N;4099.68800737;-0.13000000;-0.66000000;1.20000000;-6.74000000;-6.05000000;7
SPCLXIN10;DI;2024-12-30 03:00:00;N;4093.73912322;-0.15000000;0.31000000;1.35000000;-6.18000000;-6.18000000;7
SPCLXIN10;DI;2025-01-02 03:00:00;N;4078.58352595;-0.37000000;-0.65000000;-0.12000000;-6.61000000;-0.37000000;7
SPCLXIN10;DI;2025-01-03 03:00:00;N;4095.02141918;0.40000000;-0.11000000;0.42000000;-4.36000000;0.03000000;7
SPCLXIN10;DI;2025-01-06 03:00:00;N;4167.50713539;1.77000000;1.80000000;1.95000000;-0.44000000;1.80000000;7
SPCLXIN10;DI;2025-01-07 03:00:00;N;4198.67910096;0.75000000;2.56000000;2.72000000;0.29000000;2.56000000;7
SPCLXIN10;DI;2025-01-08 03:00:00;N;4149.04142189;-1.18000000;1.35000000;1.50000000;-1.09000000;1.35000000;7
SPCLXIN10;DI;2025-01-09 03:00:00;N;4177.15657336;0.68000000;2.42000000;0.30000000;-0.37000000;2.04000000;7
SPCLXIN10;DI;2025-01-10 03:00:00;N;4177.80984641;0.02000000;2.02000000;0.27000000;1.24000000;2.05000000;7
SPCLXIN10;DI;2025-01-13 03:00:00;N;4141.67818090;-0.86000000;-0.62000000;-0.87000000;2.74000000;1.17000000;7
SPCLXIN10;DI;2025-01-14 03:00:00;N;4202.00327040;1.46000000;0.08000000;0.57000000;4.23000000;2.64000000;7
SPCLXIN10;DI;2025-01-15 03:00:00;N;4246.46667776;1.06000000;2.35000000;1.64000000;4.46000000;3.73000000;7
SPCLXIN10;DI;2025-01-16 03:00:00;N;4285.38754464;0.92000000;2.59000000;2.29000000;5.54000000;4.68000000;7
SPCLXIN10;DI;2025-01-17 03:00:00;N;4278.34710122;-0.16000000;2.41000000;3.30000000;7.02000000;4.51000000;7
SPCLXIN10;DI;2025-01-20 03:00:00;N;4306.47277837;0.66000000;3.98000000;4.35000000;9.18000000;5.20000000;7
SPCLXIN10;DI;2025-01-21 03:00:00;N;4328.67892040;0.52000000;3.01000000;4.89000000;9.74000000;5.74000000;7
SPCLXIN10;DI;2025-01-22 03:00:00;N;4292.13949507;-0.84000000;1.08000000;4.00000000;8.36000000;4.85000000;7
SPCLXIN10;DI;2025-01-23 03:00:00;N;4290.01560301;-0.05000000;0.11000000;5.12000000;7.07000000;4.79000000;7
SPCLXIN10;DI;2025-01-24 03:00:00;N;4301.69768988;0.27000000;0.55000000;5.05000000;6.48000000;5.08000000;7
SPCLXIN10;DI;2025-01-27 03:00:00;N;4254.51680498;-1.10000000;-1.21000000;3.78000000;6.11000000;3.93000000;7
SPCLXIN10;DI;2025-01-28 03:00:00;N;4262.07572333;0.18000000;-1.54000000;3.96000000;6.30000000;4.11000000;7
SPCLXIN10;DI;2025-01-29 03:00:00;N;4322.45879467;1.42000000;0.71000000;5.43000000;7.63000000;5.59000000;7
SPCLXIN10;DI;2025-01-30 03:00:00;N;4407.70106691;1.97000000;2.74000000;7.67000000;12.13000000;7.67000000;7
SPCLXIN10;DI;2025-01-31 03:00:00;N;4363.20107128;-1.01000000;1.43000000;6.58000000;10.55000000;6.58000000;7
SPCLXIN10;DI;2025-02-03 03:00:00;N;4365.96934296;0.06000000;2.62000000;6.62000000;11.43000000;6.65000000;7
SPCLXIN10;DI;2025-02-04 03:00:00;N;4398.80440190;0.75000000;3.21000000;7.42000000;12.26000000;7.45000000;7
SPCLXIN10;DI;2025-02-05 03:00:00;N;4391.34095315;-0.17000000;1.59000000;7.24000000;11.81000000;7.27000000;7
SPCLXIN10;DI;2025-02-06 03:00:00;N;4383.75219872;-0.17000000;-0.54000000;5.19000000;11.06000000;7.08000000;7
SPCLXIN10;DI;2025-02-07 03:00:00;N;4387.98781043;0.10000000;0.57000000;4.51000000;11.06000000;7.19000000;7
SPCLXIN10;DI;2025-02-10 03:00:00;N;4414.39021444;0.60000000;1.11000000;5.66000000;11.52000000;7.83000000;7
SPCLXIN10;DI;2025-02-11 03:00:00;N;4397.20894689;-0.39000000;-0.04000000;5.25000000;11.09000000;7.41000000;7
SPCLXIN10;DI;2025-02-12 03:00:00;N;4402.48982100;0.12000000;0.25000000;5.38000000;8.64000000;7.54000000;7
SPCLXIN10;DI;2025-02-13 03:00:00;N;4421.39068865;0.43000000;0.86000000;6.75000000;11.92000000;8.00000000;7
SPCLXIN10;DI;2025-02-14 03:00:00;N;4445.44343660;0.54000000;1.31000000;4.69000000;8.40000000;8.00000000;7
SPCLXIN10;DI;2025-02-17 03:00:00;N;4406.12626315;-0.88000000;-0.19000000;2.99000000;3.82000000;7.63000000;7
SPCLXIN10;DI;2025-02-18 03:00:00;N;4421.24818038;0.34000000;0.55000000;3.34000000;4.17000000;8.00000000;7
SPCLXIN10;DI;2025-02-19 03:00:00;N;4412.93671379;-0.19000000;0.24000000;3.15000000;3.45000000;7.80000000;7
SPCLXIN10;DI;2025-02-20 03:00:00;N;4438.81859015;0.59000000;0.39000000;3.07000000;5.63000000;8.43000000;7
SPCLXIN10;DI;2025-02-21 03:00:00;N;4420.80994599;-0.41000000;-0.55000000;2.13000000;6.06000000;7.99000000;7
SPCLXIN10;DI;2025-02-24 03:00:00;N;4427.52430066;0.15000000;0.49000000;2.93000000;6.44000000;8.15000000;7
SPCLXIN10;DI;2025-02-25 03:00:00;N;4430.03437901;0.06000000;0.20000000;2.98000000;6.50000000;8.21000000;7
SPCLXIN10;DI;2025-02-26 03:00:00;N;4441.99665794;0.27000000;0.66000000;3.26000000;6.64000000;8.51000000;7
SPCLXIN10;DI;2025-02-27 03:00:00;N;4487.32796203;1.02000000;1.09000000;5.47000000;5.30000000;9.61000000;7
SPCLXIN10;DI;2025-02-28 03:00:00;N;4406.06144855;-1.81000000;-0.33000000;1.93000000;0.56000000;9.61000000;7
SPCLXIN10;DI;2025-03-03 03:00:00;N;4414.71455973;0.20000000;-0.29000000;1.12000000;-0.51000000;7.84000000;7
SPCLXIN10;DI;2025-03-04 03:00:00;N;4394.04744285;-0.47000000;-0.81000000;-0.11000000;2.16000000;7.34000000;7
SPCLXIN10;DI;2025-03-05 03:00:00;N;4416.90479243;0.52000000;-0.56000000;0.58000000;5.14000000;7.89000000;7
SPCLXIN10;DI;2025-03-06 03:00:00;N;4438.63332555;0.49000000;-1.09000000;1.25000000;3.37000000;8.42000000;7
SPCLXIN10;DI;2025-03-07 03:00:00;N;4456.77673679;0.41000000;1.15000000;1.57000000;3.69000000;8.87000000;7
SPCLXIN10;DI;2025-03-10 03:00:00;N;4476.41530267;0.44000000;1.40000000;1.41000000;5.10000000;9.35000000;7
SPCLXIN10;DI;2025-03-11 03:00:00;N;4483.40605657;0.16000000;2.03000000;1.96000000;2.63000000;9.52000000;7
SPCLXIN10;DI;2025-03-12 03:00:00;N;4489.87823276;0.14000000;1.65000000;1.98000000;1.37000000;9.68000000;7
SPCLXIN10;DI;2025-03-13 03:00:00;N;4514.06483794;0.54000000;1.70000000;2.10000000;2.17000000;10.27000000;7
SPCLXIN10;DI;2025-03-14 03:00:00;N;4563.25667023;1.09000000;2.39000000;2.65000000;4.97000000;11.47000000;7
SPCLXIN10;DI;2025-03-17 03:00:00;N;4641.55635319;1.72000000;3.69000000;5.34000000;6.04000000;13.38000000;7
SPCLXIN10;DI;2025-03-18 03:00:00;N;4618.40021064;-0.50000000;3.01000000;4.46000000;5.43000000;12.82000000;7
SPCLXIN10;DI;2025-03-19 03:00:00;N;4622.73940394;0.09000000;2.96000000;4.75000000;6.88000000;12.92000000;7
SPCLXIN10;DI;2025-03-20 03:00:00;N;4614.23211620;-0.18000000;2.22000000;3.95000000;5.23000000;12.71000000;7
SPCLXIN10;DI;2025-03-21 03:00:00;N;4613.77446063;-0.01000000;1.11000000;4.36000000;5.10000000;12.70000000;7
SPCLXIN10;DI;2025-03-24 03:00:00;N;4542.26680166;-1.55000000;-2.14000000;2.59000000;3.70000000;10.96000000;7
SPCLXIN10;DI;2025-03-25 03:00:00;N;4504.24764144;-0.84000000;-2.47000000;1.68000000;5.92000000;10.03000000;7
SPCLXIN10;DI;2025-03-26 03:00:00;N;4498.37533988;-0.13000000;-2.69000000;1.27000000;5.14000000;9.88000000;7
SPCLXIN10;DI;2025-03-27 03:00:00;N;4522.24673303;0.53000000;-1.99000000;0.78000000;3.97000000;10.47000000;7
SPCLXIN10;DI;2025-03-28 03:00:00;N;4531.57526323;0.21000000;-1.78000000;2.85000000;3.39000000;10.70000000;7
SPCLXIN10;DI;2025-03-31 03:00:00;N;4493.12855099;-0.85000000;-1.08000000;1.98000000;2.51000000;9.76000000;7
SPCLXIN10;ME;2025-04-01 03:00:00;N;4526.02308744;0.73000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SPCLXIN10;DI;2025-04-01 03:00:00;N;4526.02308744;0.73000000;0.48000000;2.72000000;2.98000000;10.56000000;7
SPCLXIN10;DI;2025-04-02 03:00:00;N;4530.39222509;0.10000000;0.71000000;2.82000000;3.88000000;10.67000000;7
SPCLXIN10;DI;2025-04-03 03:00:00;N;4528.03428433;-0.05000000;0.13000000;2.57000000;4.24000000;10.61000000;7
SPCLXIN10;DI;2025-04-04 03:00:00;N;4406.12694204;-2.69000000;-2.77000000;0.27000000;2.36000000;7.63000000;7
SPCLXIN10;DI;2025-04-07 04:00:00;N;4251.94616617;-3.50000000;-5.37000000;-4.60000000;-0.40000000;3.86000000;7
SPCLXIN10;DI;2025-04-08 04:00:00;N;4161.93210765;-2.12000000;-8.04000000;-6.62000000;-4.12000000;1.67000000;7
SPCLXIN10;DI;2025-04-09 04:00:00;N;4402.25332070;5.77000000;-2.83000000;-1.22000000;0.01000000;7.54000000;7
SPCLXIN10;DI;2025-04-10 04:00:00;N;4295.15600186;-2.43000000;-5.14000000;-4.05000000;-2.61000000;4.92000000;7
SPCLXIN10;DI;2025-04-11 04:00:00;N;4356.76556294;1.43000000;-1.12000000;-2.82000000;-1.83000000;6.43000000;7
SPCLXIN10;DI;2025-04-14 04:00:00;N;4474.87062607;2.71000000;5.24000000;-1.94000000;4.08000000;9.31000000;7
SPCLXIN10;DI;2025-04-15 04:00:00;N;4504.21407479;0.66000000;8.22000000;-1.29000000;6.06000000;10.03000000;7
SPCLXIN10;DI;2025-04-16 04:00:00;N;4501.02930016;-0.07000000;2.24000000;-1.36000000;6.78000000;9.95000000;7
SPCLXIN10;DI;2025-04-17 04:00:00;N;4553.63321029;1.17000000;6.02000000;-1.89000000;7.91000000;11.23000000;7
SPCLXIN10;DI;2025-04-21 04:00:00;N;4505.02564218;-1.07000000;0.67000000;-2.36000000;10.69000000;10.05000000;7
SPCLXIN10;DI;2025-04-22 04:00:00;N;4537.60055960;0.72000000;0.74000000;-1.65000000;12.15000000;10.84000000;7
SPCLXIN10;DI;2025-04-23 04:00:00;N;4584.76010020;1.04000000;1.86000000;-0.63000000;11.19000000;11.99000000;7
SPCLXIN10;DI;2025-04-24 04:00:00;N;4593.96042870;0.20000000;0.89000000;1.14000000;14.28000000;12.22000000;7
SPCLXIN10;DI;2025-04-25 04:00:00;N;4602.53135857;0.19000000;1.07000000;2.18000000;14.67000000;12.43000000;7
SPCLXIN10;DI;2025-04-28 04:00:00;N;4587.48869108;-0.33000000;1.83000000;1.23000000;12.70000000;12.06000000;7
SPCLXIN10;DI;2025-04-29 04:00:00;N;4630.01022398;0.93000000;2.04000000;2.17000000;11.05000000;13.10000000;7
SPCLXIN10;DI;2025-04-30 04:00:00;N;4573.65626726;-1.22000000;-0.24000000;0.93000000;10.16000000;11.72000000;7
SPCLXIN10;DI;2025-05-02 04:00:00;N;4584.35610001;0.23000000;-0.39000000;1.19000000;10.59000000;11.98000000;7
SPCLXIN10;DI;2025-05-05 04:00:00;N;4575.07193453;-0.20000000;-0.27000000;3.83000000;9.34000000;11.76000000;7
SPCLXIN10;DI;2025-05-06 04:00:00;N;4615.85650628;0.89000000;-0.31000000;4.76000000;11.41000000;12.75000000;7
SPCLXIN10;DI;2025-05-07 04:00:00;N;4651.67425695;0.78000000;1.71000000;9.40000000;10.46000000;13.63000000;7
SPCLXIN10;DI;2025-05-08 04:00:00;N;4653.82627410;0.05000000;1.75000000;11.82000000;10.44000000;13.68000000;7
SPCLXIN10;DI;2025-05-09 04:00:00;N;4668.40671731;0.31000000;1.83000000;6.05000000;11.09000000;14.04000000;7
SPCLXIN10;DI;2025-05-12 04:00:00;N;4732.78013132;1.38000000;3.45000000;8.63000000;12.75000000;15.61000000;7
SPCLXIN10;DI;2025-05-13 04:00:00;N;4776.72143514;0.93000000;3.49000000;9.64000000;12.22000000;16.68000000;7
SPCLXIN10;DI;2025-05-14 04:00:00;N;4836.37618659;1.25000000;3.97000000;8.08000000;12.43000000;18.14000000;7
SPCLXIN10;DI;2025-05-15 04:00:00;N;4797.90154420;-0.80000000;3.10000000;6.52000000;12.59000000;17.20000000;7
SPCLXIN10;DI;2025-05-16 04:00:00;N;4781.00832760;-0.35000000;2.41000000;6.22000000;13.75000000;16.79000000;7
SPCLXIN10;DI;2025-05-19 04:00:00;N;4750.06117294;-0.65000000;0.37000000;4.31000000;14.31000000;16.03000000;7
SPCLXIN10;DI;2025-05-20 04:00:00;N;4778.84170567;0.61000000;0.04000000;4.95000000;14.24000000;16.74000000;7
SPCLXIN10;DI;2025-05-22 04:00:00;N;4725.76114493;-1.11000000;-1.50000000;4.15000000;12.15000000;15.44000000;7
SPCLXIN10;DI;2025-05-23 04:00:00;N;4723.04208366;-0.06000000;-1.21000000;3.02000000;11.23000000;15.37000000;7
SPCLXIN10;DI;2025-05-26 04:00:00;N;4724.81502258;0.04000000;-0.53000000;2.66000000;11.92000000;15.42000000;7
SPCLXIN10;DI;2025-05-27 04:00:00;N;4697.21991649;-0.58000000;-1.71000000;2.06000000;10.95000000;14.74000000;7
SPCLXIN10;DI;2025-05-28 04:00:00;N;4647.37475482;-1.06000000;-2.75000000;1.31000000;10.82000000;13.52000000;7
SPCLXIN10;DI;2025-05-29 04:00:00;N;4616.83134281;-0.66000000;-2.31000000;-0.28000000;11.67000000;12.78000000;7
SPCLXIN10;DI;2025-05-30 04:00:00;N;4531.68868393;-1.84000000;-4.05000000;-0.92000000;10.10000000;12.78000000;7
SPCLXIN10;DI;2025-06-02 04:00:00;N;4542.35470178;0.24000000;-3.86000000;-0.92000000;10.06000000;10.96000000;7
SPCLXIN10;DI;2025-06-03 04:00:00;N;4603.07806009;1.34000000;-2.00000000;0.41000000;12.58000000;12.44000000;7
SPCLXIN10;DI;2025-06-04 04:00:00;N;4644.39029078;0.90000000;-0.06000000;1.31000000;14.41000000;13.45000000;7
SPCLXIN10;DI;2025-06-05 04:00:00;N;4612.37600869;-0.69000000;-0.10000000;0.82000000;12.39000000;12.67000000;7
SPCLXIN10;DI;2025-06-06 04:00:00;N;4650.79234354;0.83000000;2.63000000;0.76000000;12.77000000;13.61000000;7
SPCLXIN10;DI;2025-06-09 04:00:00;N;4654.11734197;0.07000000;2.46000000;-0.31000000;13.72000000;13.69000000;7
SPCLXIN10;DI;2025-06-10 04:00:00;N;4681.37182783;0.59000000;1.70000000;0.28000000;14.83000000;14.35000000;7
SPCLXIN10;DI;2025-06-11 04:00:00;N;4743.03301943;1.32000000;2.12000000;1.60000000;17.67000000;15.86000000;7
SPCLXIN10;DI;2025-06-12 04:00:00;N;4719.67789043;-0.49000000;2.33000000;-0.28000000;17.81000000;15.29000000;7
SPCLXIN10;DI;2025-06-13 04:00:00;N;4655.36744971;-1.36000000;0.10000000;-2.54000000;17.39000000;13.72000000;7
SPCLXIN10;DI;2025-06-16 04:00:00;N;4634.36696149;-0.45000000;-0.42000000;-3.07000000;16.70000000;13.21000000;7
SPCLXIN10;DI;2025-06-17 04:00:00;N;4597.42756183;-0.80000000;-1.79000000;-3.84000000;16.07000000;12.30000000;7
SPCLXIN10;DI;2025-06-18 04:00:00;N;4619.36966039;0.48000000;-2.61000000;-3.38000000;16.61000000;12.84000000;7
SPCLXIN10;DI;2025-06-19 04:00:00;N;4631.82976460;0.27000000;-1.86000000;-2.49000000;15.58000000;13.14000000;7
SPCLXIN10;DI;2025-06-23 04:00:00;N;4588.02463792;-0.95000000;-1.00000000;-2.86000000;16.56000000;12.07000000;7
SPCLXIN10;DI;2025-06-24 04:00:00;N;4632.07511685;0.96000000;0.75000000;-1.93000000;17.26000000;13.15000000;7
SPCLXIN10;DI;2025-06-25 04:00:00;N;4641.50874451;0.20000000;0.48000000;-1.73000000;18.79000000;13.38000000;7
SPCLXIN10;DI;2025-06-26 04:00:00;N;4684.52426180;0.93000000;1.14000000;-0.85000000;16.15000000;14.43000000;7
SPCLXIN10;DI;2025-06-27 04:00:00;N;4725.11863994;0.87000000;2.01000000;0.59000000;17.76000000;15.42000000;7
SPCLXIN10;DI;2025-06-30 04:00:00;N;4741.04835823;0.34000000;3.34000000;4.62000000;21.67000000;15.81000000;7
SPCLXIN10;DI;2025-07-01 04:00:00;N;4720.05043251;-0.44000000;1.90000000;4.16000000;20.41000000;15.30000000;7
SPCLXIN10;ME;2025-07-01 04:00:00;N;4720.05043251;-0.44000000;0.00000000;0.00000000;0.00000000;0.00000000;0
SPCLXIN10;DI;2025-07-02 04:00:00;N;4792.14523196;1.53000000;3.25000000;5.50000000;22.47000000;17.06000000;7
SPCLXIN10;DI;2025-07-03 04:00:00;N;4808.32900080;0.34000000;2.64000000;4.46000000;19.28000000;17.46000000;7
SPCLXIN10;DI;2025-07-04 04:00:00;N;4808.53773508;0.00000000;1.77000000;3.53000000;19.32000000;17.46000000;7
SPCLXIN10;DI;2025-07-07 04:00:00;N;4766.18649551;-0.88000000;0.53000000;2.48000000;20.26000000;16.43000000;7
